latitude,longitude,landslide_trigger,landslide_setting,landslide_category
14.6893,-88.8098,rain,below_road,landslide
2.6752,-75.6447,rain,,rock_fall
15.2892,-91.0892,downpour,,landslide
-13.5138,-71.9911,downpour,,mudslide
-22.8733,-43.1014,downpour,,landslide
44.5407,-69.625,downpour,,landslide
47.7632,-122.321,downpour,,mudslide
21,99,downpour,,landslide
32.7995,-97.2688,rain,,landslide
10.6895,-61.5731,downpour,,landslide
15.2556,-61.2697,downpour,,landslide
-4.0602,-78.9638,downpour,urban,landslide
4.678,-74.138,downpour,,landslide
51.1184,-4.2136,rain,,landslide
45.6655,-123.9269,,above_road,landslide
38.0008,-108.0364,downpour,above_road,mudslide
-39.9455,176.9248,downpour,,landslide
34.5382,74.2493,downpour,,landslide
-22.9112,-43.0503,downpour,,landslide
26.99195749,88.42280921,rain,above_road,landslide
11.0029,-73.7733,downpour,,mudslide
8.44,126.34,downpour,,landslide
16.9897,120.7538,monsoon,above_road,landslide
15.5931,73.8119,rain,,landslide
47.6543,-122.9374,downpour,,mudslide
51.6082,-3.7718,rain,,landslide
-29.4478,-51.346,downpour,,landslide
41.0974,-80.6793,downpour,,landslide
28.0401,83.8901,downpour,,landslide
-8.1272,115.3426,downpour,,landslide
42.3236,86.3841,downpour,,mudslide
45.5761,-122.7604,,above_road,landslide
27.1861,87.1305,downpour,above_road,landslide
36.0972,72.4515,rain,,landslide
32.5552,76.1249,downpour,,landslide
31.572,130.5149,tropical_cyclone,,landslide
45.5492,-122.1828,freeze_thaw,above_road,debris_flow
33.047,-116.833,downpour,,complex
35.1649,102.4839,rain,,mudslide
38.5117,-122.9237,rain,above_road,landslide
-0.2648,-78.5074,,urban,mudslide
39.9378,124.6807,rain,,landslide
28.3884,82.2826,downpour,,landslide
45.4479,-123.9572,,above_road,landslide
17.0869,120.9762,downpour,,landslide
45.9608,-123.9244,,above_road,landslide
49.7715,-116.9091,rain,above_road,mudslide
33.6024,-117.4532,downpour,,mudslide
38.9749,-110.15,rain,,landslide
30.6326,78.9953,continuous_rain,above_road,landslide
40.7676,-111.7669,rain,above_road,rock_fall
10.0539,76.8294,monsoon,,mudslide
-29.9584,30.9036,downpour,,landslide
54.5888,-0.9425,downpour,natural_slope,landslide
-25.572,-48.7906,downpour,,landslide
15.4951,73.8288,downpour,above_road,landslide
39.2751,-111.1903,downpour,,debris_flow
-0.7668,-80.3008,downpour,,mudslide
44.2789,-118.969,,above_road,landslide
30.9058,78.0906,downpour,,landslide
-22.9259,-43.184,downpour,,landslide
22.2106,-159.4773,rain,above_road,landslide
47.3765,-122.3241,rain,bluff,landslide
10.6906,-61.591,tropical_cyclone,,landslide
25.3291,112.1963,,,landslide
47.7929,-122.3899,downpour,,mudslide
38.615,-82.4835,downpour,,landslide
27.6292,104.0479,downpour,,landslide
37.336,-83.1295,snowfall_snowmelt,above_road,mudslide
44.4287,-121.9005,,above_road,landslide
61.5677,9.7416,continuous_rain,,mudslide
28.3034,83.3773,downpour,,landslide
26.74452462,88.40011959,downpour,above_road,landslide
36.99351356,-106.28293508,,above_road,rock_fall
-4.0377,103.2653,downpour,,complex
-7.3357,108.7275,rain,,landslide
28.8665,79.5682,rain,,landslide
31.1532,103.5154,downpour,,landslide
16.7132,120.9868,rain,above_road,landslide
37.6141,-119.076,rain,above_road,mudslide
12.0467,108.4403,,,landslide
33.2359,75.2439,snowfall_snowmelt,above_road,landslide
9.9903,76.7898,downpour,,landslide
24.8142,93.5444,downpour,,landslide
41.7757,-78.5023,downpour,,landslide
34.224,-118.2002,downpour,,mudslide
10.8167,122.4167,continuous_rain,,landslide
30.6358,77.5435,downpour,,landslide
35.2646,71.9975,snowfall_snowmelt,natural_slope,landslide
25.70223725,94.04619681,downpour,mine,landslide
7.6632,125.7011,downpour,,landslide
24.7844,115.0278,downpour,,landslide
14.5755,-90.4959,rain,urban,mudslide
42.3377,23.0879,rain,above_road,landslide
-23.1077,-44.248,downpour,,landslide
41.3596,41.68,rain,urban,landslide
22.47,102.62,downpour,,landslide
51.2585,-116.722,rain,above_road,landslide
18.3477,-64.7736,rain,,mudslide
45.9229,-123.1408,,above_road,landslide
-15.6929,-71.8688,snowfall_snowmelt,other,debris_flow
56.2266,-4.8567,downpour,above_road,landslide
-6.9343,110.1969,downpour,natural_slope,mudslide
6.9894,122.1187,rain,,landslide
35.519,-83.1598,rain,,mudslide
44.4291,-124.048,rain,,mudslide
8.4814,123.2198,downpour,,landslide
37.2101,-83.1137,downpour,,landslide
33.8342,-111.4726,downpour,,complex
38.4886,48.6744,downpour,,landslide
39.0978,-84.5604,downpour,,landslide
-26.3938,153.0898,downpour,,landslide
28.3853,83.4625,monsoon,above_road,landslide
-6.8396,107.5844,downpour,,landslide
43.6554,-123.6579,,above_road,landslide
15.4508,43.9605,rain,,landslide
40.5573,-80.707,rain,,landslide
-22.9849,-43.697,downpour,,landslide
21.555,-158.2475,downpour,,complex
27.8541,98.683,downpour,,mudslide
38.0458,-122.7733,downpour,,mudslide
35.6562,74.9448,downpour,,complex
28.0436,103.9743,rain,,landslide
43.5097,-114.3388,downpour,,mudslide
-22.8547,-43.0848,downpour,,landslide
28.2318,82.3527,continuous_rain,,landslide
30.6887,103.9291,continuous_rain,,landslide
38.0432,111.8293,mining,,landslide
34.1482,77.5971,downpour,,landslide
25.4075,110.375,rain,above_river,rock_fall
6.7631,81.0209,monsoon,deforested_slope,mudslide
16.9214,73.593,monsoon,,mudslide
-23.1864,-46.8844,downpour,,mudslide
44.3729,-123.8078,,above_road,landslide
18.5225,-69.8693,tropical_cyclone,urban,landslide
4.6176,-74.1899,downpour,,mudslide
3.58872762,125.49385911,rain,above_road,landslide
28.2632,83.3482,downpour,,landslide
16.5676,73.6608,downpour,,landslide
51.0086,-116.4885,rain,,mudslide
45.4818,-122.6513,downpour,,landslide
39.561,-111.1754,downpour,,debris_flow
49.86140688,-119.7077573,,above_road,mudslide
22.7519,120.781,downpour,,landslide
7.3667,125.85,tropical_cyclone,,landslide
42.2481,22.8963,rain,above_road,landslide
45.8126,-108.6856,no_apparent_trigger,,other
-0.2751,100.2804,rain,above_road,landslide
28.3048,83.6011,rain,above_road,landslide
14.5558,-90.7998,continuous_rain,,landslide
41.4088,72.8282,downpour,,landslide
6.8586,37.7542,downpour,,landslide
22.7611,120.6824,earthquake,natural_slope,rock_fall
26.8928,89.4497,downpour,,landslide
10.4578,123.7756,downpour,,landslide
21.6598,110.9276,tropical_cyclone,,landslide
28.9525,101.5041,downpour,,landslide
-17.6231,178.2678,,,landslide
40.949,-73.8992,downpour,above_road,mudslide
45.9951,-122.877,,above_road,landslide
-34.4075,150.8535,downpour,above_road,rock_fall
40.3364,-105.6744,rain,,landslide
24.5204,92.7264,continuous_rain,,landslide
34.2601,75.4466,downpour,,landslide
16.9379,120.9263,tropical_cyclone,,landslide
35.1792,-118.4825,downpour,above_road,debris_flow
-41.7506,174.2633,earthquake,,landslide
2.8,98.5333,downpour,,landslide
49.1797,-121.7407,rain,natural_slope,landslide
16.3712,120.6076,tropical_cyclone,,rock_fall
47.9196,-122.315,rain,above_road,mudslide
30.4,79.349,downpour,,landslide
34.0942,74.0226,tropical_cyclone,,landslide
58.3336,-134.4739,downpour,,mudslide
27.777,85.3717,downpour,,landslide
27.137,103.95,rain,,landslide
6.6206,80.1721,rain,,landslide
5.7884,95.2897,downpour,,landslide
43.6515,-123.6607,,above_road,landslide
27.6661,86.0332,downpour,,mudslide
44.0434,-124.0743,rain,above_road,landslide
22.7176,92.8416,downpour,,landslide
54.5121,-128.5677,downpour,,landslide
45.3717,-74.1359,downpour,,landslide
29.8208,107.9439,downpour,,mudslide
25.1784,106.0995,downpour,,landslide
7.19285763,125.96943598,downpour,mine,landslide
-0.5487,37.0498,downpour,,mudslide
26.1226,91.7162,downpour,,landslide
-26.8833,-48.65,continuous_rain,,landslide
40.6905,46.3667,downpour,,landslide
30.4305,78.0803,rain,above_road,landslide
33.7576,-109.2835,downpour,,landslide
27.5799,91.8569,continuous_rain,above_road,landslide
39.1153,-84.4881,downpour,,landslide
37.4198,-107.8385,rain,above_road,debris_flow
28.1038,85.0548,,,landslide
41.1204,-76.1398,rain,above_road,mudslide
10.7349,122.9747,rain,,landslide
45.5799,4.736,downpour,above_road,mudslide
39.7469,-105.3073,,above_road,rock_fall
33.7946,-110.5052,downpour,above_road,
43.7553,-115.975,downpour,,mudslide
41.5487,-124.0613,downpour,above_road,landslide
21.3167,103.9,tropical_cyclone,,landslide
-22.8811,-43.3548,downpour,,landslide
-8.8615,160.7981,downpour,,landslide
33.798,74.2562,rain,,landslide
4.4202,101.3932,other,,mudslide
29.176,97.7991,continuous_rain,,complex
6.116,116.2708,continuous_rain,,landslide
14.1338,-87.2161,,retaining_wall,other
25.72,94.6219,continuous_rain,,landslide
47.2207,-122.254,downpour,,mudslide
37.4892,-83.3601,continuous_rain,,mudslide
36.3667,52.1042,rain,,complex
38.49,-122.1605,rain,,mudslide
30.4605,79.4774,continuous_rain,,landslide
16.4047,120.5988,construction,,complex
19.029,73.311,continuous_rain,,landslide
27.9582,84.2726,monsoon,,landslide
0.911,123.0805,downpour,above_road,landslide
10.3419,123.8842,continuous_rain,,landslide
34.3932,73.4538,rain,,landslide
41.9738,-91.6056,rain,above_road,mudslide
47.2707,-122.612,downpour,above_road,earth_flow
22.63,120.35,tropical_cyclone,,landslide
14.6918,-91.1168,tropical_cyclone,urban,mudslide
46.1699,-123.4359,,above_road,landslide
38.5035,43.3948,rain,,landslide
45.2069,-123.888,,above_road,landslide
46.1249,-123.3639,,above_road,landslide
30.71,104.1,downpour,,landslide
41.3971,-122.1911,snowfall_snowmelt,other,lahar
48.2632,-124.3011,rain,,landslide
39.0188,-84.2677,downpour,,landslide
60.8396,6.7267,,above_road,rock_fall
43.6533,-123.8259,,above_road,landslide
20.9383,92.2195,continuous_rain,natural_slope,landslide
-5.33,120.3487,,,landslide
-13.5168,-73.7262,downpour,,mudslide
37.5742,-122.5159,downpour,,mudslide
26.8781,88.2807,downpour,above_road,landslide
25.318,94.0441,downpour,,landslide
40.5217,46.0806,downpour,,landslide
6.9667,122.1,downpour,,mudslide
48.3164,-118.7413,rain,above_road,mudslide
30.6935,77.4266,downpour,,rock_fall
7.653,122.9479,tropical_cyclone,,landslide
47.91,-122.3209,downpour,above_road,landslide
47.7888,-122.6278,downpour,above_road,debris_flow
26.8042,88.125,downpour,,landslide
14.4789,-90.6319,tropical_cyclone,,mudslide
34.1941,-118.998,downpour,natural_slope,mudslide
24.4025,114.922,rain,,landslide
49.66,-123.1758,,,landslide
30.6293,78.3303,downpour,,debris_flow
43.8071,-123.7113,downpour,,landslide
33.1517,75.5464,rain,,landslide
37.4233,-82.7058,snowfall_snowmelt,above_road,mudslide
-3.4751,102.7627,continuous_rain,,landslide
40.3865,-79.9675,,natural_slope,landslide
45.271,-123.8355,,above_road,landslide
63.4306,-150.3188,,above_road,mudslide
39.1653,-82.8435,downpour,,mudslide
47.6638,-122.5025,downpour,above_road,landslide
35.645,139.28,downpour,,mudslide
42.81,-123.0451,downpour,,mudslide
16.4286,120.642,tropical_cyclone,,landslide
-18.0608,178.5112,,,landslide
45.9564,-122.7967,,above_road,landslide
-22.9619,-43.1773,downpour,,landslide
42.1828,-120.5413,,above_road,landslide
6.468,-74.9411,downpour,,landslide
26.1498,94.6055,monsoon,,landslide
8.0211,124.3133,downpour,,landslide
38.395,-81.5871,rain,above_road,other
11.1719,125.5245,rain,,landslide
35.5038,128.7464,downpour,,landslide
-6.7234,107.1756,downpour,,landslide
6.9315,81.1752,continuous_rain,,landslide
33.7795,70.4457,continuous_rain,other,landslide
22.1334,96.4669,monsoon,,landslide
21.3685,-157.7898,,above_road,landslide
28.61209203,81.64645269,rain,,landslide
26.148,94.8422,downpour,,landslide
7.8474,126.0938,downpour,,landslide
44.1165,-122.4411,,above_road,landslide
33.4008,104.9221,downpour,,landslide
31.4768,103.5902,downpour,,mudslide
31.8167,98.6667,,,landslide
48.7074,-121.1267,,above_road,landslide
45.5118,-122.6866,rain,,landslide
24.896,91.9022,rain,,landslide
31.5494,76.9001,downpour,,landslide
37.2685,-83.2082,,above_road,landslide
10.1932,-14.046,continuous_rain,,landslide
27.3027,86.5079,downpour,above_road,landslide
25.52,91.27,rain,,landslide
29.3755,114.57,downpour,,landslide
40.4825,49.7597,snowfall_snowmelt,,landslide
-4.0283,103.2422,downpour,,complex
45.8288,-115.6031,rain,above_road,landslide
40.8894,72.9071,downpour,,mudslide
42.3902,-72.7216,downpour,above_road,mudslide
54.1733,-4.4822,downpour,,landslide
14.0598,121.2986,tropical_cyclone,,landslide
26.876,75.8101,downpour,,landslide
39.7447,-80.6094,downpour,,mudslide
10.5546,-84.8955,rain,,landslide
16.2867,120.5842,tropical_cyclone,above_road,landslide
-8.8961,13.351,downpour,,landslide
28.0461,83.2627,downpour,above_road,landslide
45.3339,-122.5779,downpour,,mudslide
46.965,7.4146,downpour,,mudslide
27.21819015,86.91913823,continuous_rain,above_road,landslide
37.0109,129.0783,downpour,above_road,rock_fall
22.2805,109.9731,rain,,landslide
48.1285,-122.3624,rain,,mudslide
41.2746,48.4546,downpour,,landslide
40.5287,-80.2054,downpour,,landslide
47.6269,-121.9754,downpour,,landslide
45.5632,-123.8953,,above_road,landslide
13.7769,124.2758,downpour,,landslide
9.573,122.5833,downpour,,landslide
19.3805,84.5699,downpour,natural_slope,landslide
-1.2658,116.8247,mining,,landslide
27.7211,83.4692,rain,,rock_fall
61.978,-143.168,snowfall_snowmelt,,landslide
28.1292,120.4216,tropical_cyclone,,landslide
-17.7318,177.4567,downpour,,landslide
39.9575,-111.2445,downpour,,mudslide
21.0268,107.2971,rain,mine,mudslide
10.0545,78.0298,mining,mine,rock_fall
10.7163,-61.4719,downpour,,landslide
44.4686,-109.8833,rain,above_road,mudslide
33.8353,-117.9145,downpour,,other
49.8894,6.1098,downpour,mine,rock_fall
34.8067,73.5654,downpour,,mudslide
43.6218,-73.1988,,above_road,rock_fall
33.1463,75.7454,,,complex
53.665,-8.306,rain,,mudslide
7.6167,-75.3337,downpour,,landslide
35.7508,68.8479,rain,,mudslide
25.1941,94.4481,continuous_rain,above_road,landslide
45.6462,-120.7933,,above_road,landslide
36.9964,-121.7164,,above_road,mudslide
7.8253,126.0367,rain,,landslide
25.4196,94.1054,downpour,,landslide
27.0165,88.2476,downpour,above_road,landslide
38.3139,-120.6609,downpour,above_road,mudslide
38.9325,121.553,rain,,landslide
34.10694106,-118.3791589,other,natural_slope,landslide
42.9803,-123.7398,,above_road,landslide
42.1004,-72.0295,continuous_rain,,landslide
16.5189,120.425,tropical_cyclone,,landslide
-4.2201,142.8206,,above_river,riverbank_collapse
14.1974,-90.2743,tropical_cyclone,above_road,landslide
10.0533,76.4788,,,rock_fall
10.4792,-84.7349,rain,,landslide
10.6963,-61.5636,downpour,,landslide
6.1188,124.8792,downpour,,landslide
46.815,-120.9298,downpour,above_road,mudslide
25.6183,96.2964,mining,mine,mudslide
30.012,78.197,downpour,,landslide
11.51185539,76.01854791,continuous_rain,above_road,landslide
56.2266,-4.8568,rain,above_road,landslide
25.0666,98.8225,,,landslide
27.8808,83.3395,downpour,,landslide
19.0176,72.8562,monsoon,retaining_wall,landslide
20.4475,-98.1654,tropical_cyclone,above_road,
28.6019,83.3378,,,landslide
10.3479,123.881,continuous_rain,,landslide
-7.2484,107.9097,downpour,,landslide
39.8541,-80.8243,downpour,,landslide
45.4753,-119.7418,,above_road,landslide
-6.25042287,106.84168949,downpour,urban,landslide
38.7981,-84.0971,downpour,,mudslide
25.3612,92.2845,downpour,,landslide
46.7496,-121.5568,freeze_thaw,above_road,rock_fall
49.8785,-118.1103,snowfall_snowmelt,below_road,other
40.9387,-73.8896,,retaining_wall,mudslide
-34.9693,138.681,downpour,,landslide
51.2995,-117.5212,rain,above_road,mudslide
47.9536,-122.2842,rain,above_road,mudslide
45.7218,-123.9285,,above_road,landslide
40.53,-111.87,downpour,,landslide
21.257,-157.8151,,above_road,landslide
27.9726582,83.76126893,rain,natural_slope,landslide
37.0702,-83.3777,downpour,,rock_fall
11.2505,-60.575,tropical_cyclone,,landslide
38.4458,-82.5453,downpour,,landslide
52.2396,-1.448,,above_road,landslide
42.5363,-76.0909,tropical_cyclone,,mudslide
5.3391,-75.7311,downpour,,mudslide
43.3941,-124.0805,,above_road,landslide
35.774,-120.1521,downpour,,mudslide
37.7028,-81.2565,rain,above_road,mudslide
44.1473,9.8792,downpour,,landslide
-23.6687,-46.4614,downpour,,mudslide
26.1699,91.7986,rain,,landslide
37.59591829,-122.50410311,rain,above_road,mudslide
40.17135984,-80.20828843,rain,above_road,landslide
37.04629251,-122.01344176,rain,above_road,mudslide
7.1426,125.4782,downpour,,landslide
46.87775675,-112.60298646,earthquake,natural_slope,rock_fall
39.32232446,-120.42171001,rain,above_road,mudslide
41.16939609,-81.61214071,downpour,above_road,landslide
37.59479437,-121.93025673,rain,above_road,mudslide
38.4738,-122.9542,downpour,,landslide
7.513007,125.917248,rain,above_road,landslide
45.80251997,-108.59666774,,above_road,rock_fall
30.81350174,78.6179215,downpour,above_road,landslide
41.26238872,-77.90853269,rain,above_road,rock_fall
37.99985155,-122.60476195,rain,urban,landslide
37.03845686,-122.08484707,rain,natural_slope,mudslide
39.310563,-120.686333,downpour,natural_slope,landslide
37.018892,-121.93556,rain,above_road,mudslide
38.36665773,-81.61067785,rain,above_road,rock_fall
38.80779455,-123.00982131,rain,above_road,landslide
40.77479079,-80.69692347,rain,above_road,landslide
8.991165,124.891843,continuous_rain,above_road,landslide
